,id,id_number,age,gender,education,status,start years,year_experience,crops,size_rai, yield (kg/rai) , yield (ton) , mkt_price (THB/ton) ,soil_quality,annual_income, cost (THB/ton) ,annual_expense,profit_loss,existing_loan, Saving/year ,loan_status,issue_date,addr_subdist,addr_district,addr_province,zip_code,temp_1,temp_2,temp_3,temp_4,temp_5,temp_6,temp_7,temp_8,temp_9,temp_10,temp_11,temp_12,rain_1,rain_2,rain_3,rain_4,rain_5,rain_6,rain_7,rain_8,rain_9,rain_10,rain_11,rain_12,credit_score,credit_utilization,credit_inquiry
258,6.7E+12,1733,75,Female,Primary School,Married,22,53,corn,123.05,726,89.33,"9,619.27",S2,"859,307.62","6,883.61","614,926.13","244,381.49","364,920.00","41,194.00",Fully Paid,16/09/2023,???????,????????,?????????,67120,16.5,28.9,29.6,16.3,19.1,30.4,17.7,19.4,16.1,17.4,22.9,16.1,135.5,64.6,122.6,112.2,163.7,163.6,139,141.9,169.8,169,136.7,59.2,,,
259,6.7E+12,1732,48,Male,Primary School,Divorced,23,25,rice,156.69,#N/A,#N/A,"8,749.91",S2,#N/A,"7,064.36",#N/A,#N/A,"329,668.00","95,551.00",Current,24/04/2024,???????,???????,?????????,67240,21.2,18.2,32.3,18.3,18.3,28.8,24.6,20.9,20.5,32.9,27.2,18.8,115.8,116.3,88.4,69.1,50,197.9,162,65.8,194.2,52.4,96.2,105.1,,,
260,6.7E+12,380,45,Female,Bachelor Degree,Divorced,21,24,rice,57.24,#N/A,#N/A,"7,796.39",N,#N/A,"8,556.94",#N/A,#N/A,"414,333.00","55,159.00",Current,14/03/2023,?????,?????,?????????,67150,15,32.6,22.7,20.3,16.5,17.9,30.2,23,16.4,27.5,34.5,19.8,198.3,128,173.6,176.1,88.1,128.9,112.1,131.2,123.8,99.9,189.7,80.9,,,
261,6.7E+12,9885,72,Male,Secondary School,Divorced,21,51,rice,122,#N/A,#N/A,"7,137.06",S2,#N/A,"6,843.89",#N/A,#N/A,"309,511.00","59,863.00",Fully Paid,12/02/2023,????????,????????,?????????,67120,31.5,28.1,24.3,21.3,20.9,23.2,16.6,33.4,22.4,31.3,17.1,21,167.8,198.8,103.9,135,89.5,182,116.4,75.6,59.9,160.7,167.2,147.1,,,
262,6.7E+12,10221,45,Male,Primary School,Separated,26,19,rice,64,#N/A,#N/A,"8,995.92",S2,#N/A,"6,398.81",#N/A,#N/A,"367,209.00","69,741.00",Fully Paid,09/11/2023,??????,???????,?????????,67140,33.6,28.5,20.5,27.8,15.3,16.4,24.5,22.3,32.7,27,26.6,31.8,92.3,106.5,183.2,121.5,100,73.4,124.1,130.4,133.1,153.4,74.7,125.9,,,
263,6.7E+12,383,36,Male,Primary School,Married,28,8,rice,100,#N/A,#N/A,"8,802.95",S2,#N/A,"5,943.87",#N/A,#N/A,"302,007.00","95,109.00",Fully Paid,21/04/2024,?????????,?????????,?????????,67160,25.5,34.5,20.9,23.1,24.7,23,23.7,18.3,22.6,15.7,24.2,24.3,138,194.9,145.8,143.3,135.8,92.1,179,115.4,178.2,61.2,196.2,193.1,,,
264,6.7E+12,390,74,Female,Secondary School,Divorced,25,49,rice,30,#N/A,#N/A,"8,861.52",S1,#N/A,"5,000.00",#N/A,#N/A,"339,723.00","47,920.00",Fully Paid,04/03/2023,???????,??????????????,?????????,67000,30,30.4,25.3,23.8,34.4,16.2,32.2,34.4,15.4,30.8,34.8,16.3,59.6,168.8,114.5,129.3,184.2,107.9,144.2,81.2,71.1,94.8,196.4,74.5,,,
265,6.7E+12,1518,52,Male,Primary School,Divorced,24,28,rice,124,#N/A,#N/A,"9,084.48",S2,#N/A,"6,928.73",#N/A,#N/A,"509,227.00","39,959.00",Fully Paid,13/01/2023,???????,??????????????,?????????,67210,25.4,22.9,34.9,20.3,20.6,18.9,34.4,25.5,17.9,22.9,33.7,19.8,122.8,151.4,55.4,120.4,76.4,91,166.2,132.9,98.8,51,179.9,107.6,,,
266,6.7E+12,384,66,Male,Master Degree,Divorced,19,47,rice,95,#N/A,#N/A,"8,831.67",S2,#N/A,"7,483.63",#N/A,#N/A,"385,430.00","83,797.00",Fully Paid,09/11/2023,?????????,???????????,?????????,67130,25.8,27,24.8,30.8,28.4,24.1,34.1,32.7,21.9,21.3,18.7,23.9,196.6,86.7,165.5,163.9,92,81.6,122.8,91.4,144.7,59.1,176.5,178.6,,,
267,6.7E+12,6781,34,Male,Secondary School,Married,29,5,rice,110,#N/A,#N/A,"10,468.63",S2,#N/A,"9,970.66",#N/A,#N/A,"439,816.00","61,068.00",Fully Paid,16/03/2024,??????,???????,?????????,67110,29.8,30.3,33.8,15.8,33.8,18.6,34.8,16.8,31.5,28.4,24.1,19.8,100.7,74.9,167.9,75.7,118.2,99.4,160.3,80,112.3,79.8,177.8,172.2,,,
268,6.7E+12,386,72,Male,Secondary School,Married,26,46,rice,80,#N/A,#N/A,"8,620.90",S2,#N/A,"7,946.39",#N/A,#N/A,"306,909.00","103,470.00",Fully Paid,19/11/2023,???????,???????,?????????,67140,26.3,26.6,21.1,33.9,15.5,16.6,28.4,32.6,35,33.5,15.4,30.5,194.2,188.4,162.2,114.8,117.1,66.9,160.7,185,100.8,58.4,183.2,126.1,,,
269,6.7E+12,387,53,Male,Primary School,Married,30,23,rice,138,#N/A,#N/A,"9,626.26",S1,#N/A,"12,127.35",#N/A,#N/A,"503,158.00","50,496.00",Charged Off,05/12/2023,???????,???????,?????????,67110,22.9,22.7,15.8,24.9,31.9,32.5,20,23.3,21.7,15.5,24.9,18.5,84.8,94.1,169,98.1,173.1,131.1,50.3,100.7,122.4,52.5,90,152.4,,,
270,6.7E+12,14591,63,Female,Primary School,Married,23,40,rice,94,#N/A,#N/A,"10,337.68",S2,#N/A,"9,310.93",#N/A,#N/A,"472,190.00","59,538.00",Fully Paid,28/01/2023,??????,????????,?????????,67120,21,22.6,27.7,28.9,32.7,21.9,20.9,24.1,28.1,31.7,23.1,26.8,102.3,157.8,156.4,129.8,63.7,193.8,83.9,92.6,98.6,102.1,88.1,133.1,,,
271,6.7E+12,14592,54,Male,Bachelor Degree,Divorced,28,26,rice,139,#N/A,#N/A,"8,721.44",N,#N/A,"6,638.62",#N/A,#N/A,"505,741.00","92,000.00",Fully Paid,03/12/2024,?????,???????,?????????,67260,34.9,24.7,34.5,25.4,26.3,23,17.7,19.4,23.4,28.3,24.1,25.3,172.2,100.4,142.3,191.4,140.1,70.4,139.7,123.4,153.1,75.3,180,97.9,,,
272,6.7E+12,15348,36,Male,Primary School,Married,20,16,rice,54,#N/A,#N/A,"10,523.11",S3,#N/A,"13,054.70",#N/A,#N/A,"453,086.00","105,012.00",Late (31-120 days),07/12/2023,???????,??????,?????????,67170,29.9,20.2,16.9,17,32.7,24,16,21.8,16,34.5,18.3,26.6,197.8,159.2,168.9,146.6,107.2,122.8,53.8,156,194.2,74.4,56.2,127.1,,,
273,6.7E+12,385,77,Male,Secondary School,Married,27,50,sugar cane,62,#N/A,#N/A,"1,091.73",S2,#N/A,"1,119.00",#N/A,#N/A,"366,265.00","75,228.00",Fully Paid,14/11/2023,???????,??????,?????????,67170,34,27.2,16.1,24.3,31.9,27.4,16.1,21,18.3,25.3,17,33.9,181.5,82.5,125.3,76.7,137.3,165.7,147.3,130.3,103.9,55.7,98.9,127.1,,,
274,5.4E+12,483,57,Male,Bachelor Degree,Married,25,32,corn,88.35,726,64.14,"9,982.54",S3,"640,274.34","6,806.75","436,580.83","203,693.51","175,034.00","39,791.00",Current,14/01/2023,???????,???,????,54150,26.6,23.9,25,27.5,33.5,27.8,33,30.4,26,26.5,26.7,19.9,65.3,154.1,84.9,59,162.4,120.6,104,144.2,135.2,96.1,127.6,127.8,,,
275,5.4E+12,484,50,Male,Secondary School,Married,23,27,corn,72.65,759,55.14,"10,121.30",S2,"558,098.50","5,616.54","309,701.57","248,396.92","185,666.00","47,131.00",Fully Paid,16/06/2023,???????,???????,????,54160,35,24.5,32.9,34.5,18.9,15.1,33.6,33.1,22,18.7,25.2,33.8,81.3,63.6,96.6,102.5,129.9,52.2,70.3,97.1,152,131.5,108.8,165.8,,,
276,5.4E+12,482,29,Male,Secondary School,Never Married,27,2,corn,18,684,12.31,"8,588.62",N,"105,743.06","5,212.96","64,181.93","41,561.14","187,430.00","41,993.00",Fully Paid,13/01/2024,????????,????????,????,54140,17.3,19.8,18.4,21.9,21.3,26.4,32.8,34.7,16,15.8,32.7,19.5,191.2,124.1,170.1,176.7,122.2,103.6,104.5,68.3,71.6,169.8,163.5,58.2,,,
277,5.4E+12,9626,67,Male,Primary School,Married,37,30,corn,47,683,32.1,"8,386.39",N,"269,211.60","5,197.30","166,838.43","102,373.17","183,705.00","46,278.00",Fully Paid,12/10/2023,???????,????????,????,54140,21,22,27.7,27.7,29.9,30.8,33.3,23.2,18.9,31.9,34.3,30.4,169.9,166.7,132.3,165.7,153.1,182.3,59.2,144.5,79.8,58.4,136.7,182.1,,,
278,5.4E+12,486,33,Male,Primary School,Married,18,15,rice,58,#N/A,#N/A,"5,560.48",S1,#N/A,"10,799.11",#N/A,#N/A,"180,886.00","37,276.00",Charged Off,03/01/2024,????????,???,????,54120,18.3,28.6,16.4,24.7,16.6,16.7,22.5,23.8,24.7,21.1,29.8,27.8,192.4,118,95.1,61.1,188.6,68.8,65,141.6,106,86.7,75.6,182.2,,,
279,5.4E+12,487,45,Female,Bachelor Degree,Married,30,15,rice,57,#N/A,#N/A,"4,259.74",S1,#N/A,"8,139.30",#N/A,#N/A,"179,688.00","45,941.00",Charged Off,05/07/2023,???????,???????,????,54130,28.9,16.4,22.4,23,22.4,18.4,17.4,26.5,19.6,29.1,33.3,25.9,144.6,176.6,121,131.6,170.2,105.4,107.4,90.8,61.9,197.7,66.2,76.8,,,
280,5.4E+12,481,79,Female,Secondary School,Married,21,58,rice,68,#N/A,#N/A,"8,692.88",S1,#N/A,"11,809.42",#N/A,#N/A,"174,174.00","61,766.00",Charged Off,01/10/2023,???????????,???????????,????,54170,18.8,31.3,33.3,30,16.1,27.9,17.9,29.7,22.7,20.4,33.3,32.9,181.1,70.9,151.3,196.9,127.8,144.9,108.4,193.5,120.1,148.6,109.9,163.3,,,
281,8.3E+12,12009,39,Male,Secondary School,Married,20,19,rice,45,444.44,20,"10,407.83",N,"208,156.60","7,399.55","147,990.96","60,165.64","184,941.00","88,146.00",Fully Paid,16/01/2024,????????,???????????,??????,83000,33.3,22.2,19.2,16.2,22.1,16.2,25.1,21.2,23.2,18.2,30.5,22.9,195.3,172.3,175.3,157.1,180.1,64.7,175.2,131.8,167.1,52.3,109.7,138.2,,,
282,4.4E+12,676,47,Male,Secondary School,Divorced,29,18,rice,114,362.11,41.28,"9,339.65",S3,"385,540.83","8,612.30","355,515.77","30,025.06","143,274.00","47,574.00",Fully Paid,15/04/2024,????????,????????,?????????,44160,17.6,16.4,30.9,32.5,29.9,29.6,15.9,19.5,31.5,30.4,21.7,17.1,94,114,53.2,60.9,94.1,127.2,188,109.1,176.8,180,99.8,134.9,,,
283,4.4E+12,10195,64,Male,Primary School,Married,42,22,rice,29,362.11,10.5,"10,633.15",N,"111,659.30","5,238.12","55,005.80","56,653.50","211,903.00","56,964.00",Fully Paid,04/12/2023,???????,??????????????,?????????,44110,16.6,21,21.4,24.8,26.1,29.1,22.9,20.4,23,27.7,22.7,18.8,177.3,176.4,65.3,165,145.7,70.7,135.1,141.1,63.6,149.1,149.1,99.9,,,
284,4.9E+12,680,58,Male,Bachelor Degree,Married,25,33,rice,36,416.61,15,"10,397.90",S3,"155,947.17","9,171.63","137,555.65","18,391.52","207,084.00","53,491.00",Current,12/07/2023,????????????,???????,????????,49160,31.9,33.5,34.7,28.1,24.3,16,21.9,29.8,29.8,28.2,31.3,30.3,142.7,172.7,93.8,90,137.8,147.4,156,82.4,148.8,166.5,113.1,193.8,,,
285,5.8E+12,10070,37,Male,Primary School,Divorced,27,10,coffee,69,#N/A,#N/A,"159,618.00",S2,#N/A,"91,916.00",#N/A,#N/A,"40,112.00","43,284.00",Fully Paid,15/10/2023,????????,?????????,??????????,58120,19,19.4,15.3,27.5,27.6,18.1,18.2,19,28.3,18.2,18,16.4,102.1,73.5,71,82.9,57.9,64,116.3,170.6,180.7,88.6,169.9,92.8,,,
286,5.8E+12,25313,75,Male,Secondary School,Married,27,48,coffee,46,#N/A,#N/A,"161,609.00",S2,#N/A,"95,093.00",#N/A,#N/A,"62,372.00","41,194.00",Fully Paid,03/03/2024,?????????,?????,??????????,58110,26.7,16.4,20.9,18.2,22.8,16,17.2,22.7,19.9,21.8,16.7,17.4,121.8,113.7,99.7,176,52.4,180,172.1,56,109.9,125.8,186,99.8,,,
287,5.8E+12,7667,56,Female,Primary School,Divorced,21,35,corn,36.83,753.95,27.77,"9,289.99",S2,"257,981.00","7,090.64","196,905.43","61,075.57","36,810.00","46,967.00",Current,04/09/2024,?????????,?????????,??????????,58120,26.8,19.1,23.6,31.5,26.4,22.9,17.2,15.5,22.5,29.8,33.2,28.4,74.2,84.2,168.7,188,67.2,155,160.4,174.2,90,184.2,131.2,69.5,,,
288,5.8E+12,493,36,Male,Bachelor Degree,Married,25,11,corn,74,757.29,56.04,"10,080.99",S2,"564,933.24","5,151.66","288,696.24","276,236.99","47,349.00","41,436.00",Fully Paid,27/08/2023,??????,??????,??????????,58140,19.8,26.2,28.3,20.9,23.3,27.8,28.5,31.1,25.6,30,24.3,21.7,52,65.4,197.4,105.3,185.2,178.4,183.1,179.2,113,95.1,147.3,176.2,,,
289,5.8E+12,497,64,Female,Secondary School,Married,26,38,corn,15,746.76,11.2,"10,113.10",N,"113,280.88","5,454.30","61,095.82","52,185.06","43,444.00","49,296.00",Fully Paid,03/09/2024,?????????,?????????,??????????,58120,22.8,34.9,24.3,27.7,33.3,21,30.9,21.2,18.9,27,24.1,29.1,72.2,95.6,99.6,168.4,186.5,163.1,50.3,86.8,104.5,149.7,156.1,80.4,,,
290,5.8E+12,9725,68,Male,Secondary School,Divorced,40,28,corn,59,792.48,46.76,"9,811.63",S1,"458,755.52","5,508.81","257,571.59","201,183.94","64,189.00","48,752.00",Fully Paid,15/10/2023,????????,?????,??????????,58110,27.6,32.6,33.2,25.2,23.4,33.6,26.6,15.2,15.8,25.4,22.4,17.7,197.3,61.3,57.7,71.6,130.2,153.5,92.8,186.7,154.2,134.5,142.6,103.8,,,
291,5.8E+12,13079,71,Male,Secondary School,Divorced,28,43,rice,26,#N/A,#N/A,"5,313.87",S2,#N/A,"9,110.95",#N/A,#N/A,"61,666.00","41,074.00",Current,15/03/2023,??????????,???,??????????,58130,26.9,26.8,20.5,27.3,19,21.5,24.2,29.2,15.6,33.5,22,20.4,185.7,82.6,122.5,124.1,97,55.1,78.1,97.5,134.8,166.7,179.1,140.9,,,
292,5.8E+12,13469,46,Female,Primary School,Married,39,7,rice,149,#N/A,#N/A,"9,777.34",N,#N/A,"11,627.34",#N/A,#N/A,"36,831.00","37,504.00",Charged Off,04/02/2023,??????,??????????,??????????,58110,20.5,19.5,30.3,30.9,25.5,29.9,30,32.4,34,30.3,23,24.2,94.5,196.1,182.2,137.3,136.5,149.7,50.7,72.9,161.8,159.3,116.9,191.1,,,
293,5.8E+12,3441,75,Male,Primary School,Married,33,42,rice,122,#N/A,#N/A,"9,342.24",S3,#N/A,"7,681.45",#N/A,#N/A,"60,068.00","47,731.00",Fully Paid,11/09/2023,??????,??????????,??????????,58110,34.1,24.2,16.6,34.9,25.6,24.6,30.4,23.2,23.2,25.6,20.9,17.8,198.8,74.4,187.5,69,114,180.2,95.2,131.1,120.2,122.8,62.7,85.2,,,
294,5.8E+12,494,34,Male,Primary School,Married,22,12,rice,145,#N/A,#N/A,"8,563.26",S2,#N/A,"6,910.58",#N/A,#N/A,"58,638.00","37,826.00",Fully Paid,26/03/2023,??????,???,??????????,58130,19.6,26.5,32.9,26.4,33.2,30.3,16.4,31.3,26.6,28.1,20.7,27.4,87.4,93.6,90.7,181.5,181.4,100.6,188.1,71.3,92,95.9,118.9,184.7,,,
295,5.8E+12,10275,36,Female,Primary School,Married,21,15,rice,80,#N/A,#N/A,"9,197.86",S3,#N/A,"7,370.58",#N/A,#N/A,"60,091.00","38,969.00",Fully Paid,21/01/2023,???????,???,??????????,58130,22.9,17.8,19.4,19.6,15.1,28.4,34.4,15.2,33.8,31.8,23.4,25.9,65.9,77,141.1,164.1,88.1,181.4,89.4,190.9,56.1,108.7,159.8,57.7,,,
296,5.8E+12,498,39,Female,Bachelor Degree,Never Married,18,21,rice,121,#N/A,#N/A,"10,256.12",N,#N/A,"10,917.70",#N/A,#N/A,"59,062.00","37,292.00",Fully Paid,01/08/2023,???????,??????????,??????????,58110,20.9,21.1,29.4,23.1,32.1,33.8,20.2,30.8,26.5,25.6,23.2,28.5,192.6,101.8,129,199.7,61.8,67.6,125.5,131,151.6,182.6,97.5,54.6,,,
297,5.8E+12,6343,61,Male,Primary School,Married,27,34,rice,54,#N/A,#N/A,"8,449.82",S2,#N/A,"11,801.22",#N/A,#N/A,"60,115.00","43,949.00",Late (31-120 days),22/03/2023,?????????,???????????????,??????????,58000,27.9,26,30.2,17.1,27.2,28.8,22.5,25.5,18.4,27.9,25.3,27.8,85,122,130.7,94.7,162.3,85.7,111.1,76.2,71.4,68.2,186,66.3,,,
298,5.8E+12,14593,55,Female,Secondary School,Married,21,34,rice,81,#N/A,#N/A,"5,735.35",S2,#N/A,"5,433.72",#N/A,#N/A,"44,344.00","44,689.00",Fully Paid,17/01/2023,?????,?????,??????????,58110,23.4,23,32.9,23.3,33.8,26.2,26.5,31.7,34,34.5,29.2,33.5,153.5,128.3,190.6,84.1,111.9,185.2,94.1,158.1,118.9,54.4,191.1,146.6,,,
299,3.5E+12,563,41,Male,Secondary School,Married,19,22,rice,164.89,375.63,61.94,"10,280.88",S2,"636,783.03","7,463.87","462,301.21","174,481.83","127,049.00","55,295.00",Fully Paid,16/04/2023,??????,??????,?????,35160,27.2,27.3,28.4,19,22.5,24.2,25.8,34.9,30.8,19.7,32.9,19.6,148,111.5,157.3,194.1,109,178.8,175.8,167.3,147.4,56.1,71.8,198,,,
300,3.5E+12,1032,58,Male,Primary School,Married,37,21,rice,157.97,375.63,59.34,"9,988.82",S3,"592,706.28","7,526.47","446,598.01","146,108.28","105,527.00","47,495.00",Fully Paid,02/05/2023,?????,????????,?????,35120,21.6,34.7,23.5,29.2,26.1,30.9,19.2,24.8,33.1,31,24.1,18.3,88,143.5,133.7,146.1,106.3,87.1,97.5,136.3,121.2,176.4,89.8,120.1,,,
301,3.5E+12,10870,47,Male,Primary School,Married,25,22,rice,68,375.63,25.54,"9,932.39",S3,"253,700.11","7,963.75","203,415.59","50,284.52","79,909.00","55,436.00",Fully Paid,31/12/2023,?????,??????,?????,35140,33.5,19.6,33.5,29.5,22.2,32.2,32.9,33,17,29.6,22,25.1,124.6,66.1,98,149.2,101.7,65.6,185.3,162.9,131.3,76.6,87.2,74,,,
302,3.5E+12,565,73,Male,Primary School,Divorced,28,45,rice,148,375.63,55.59,"9,022.95",S2,"501,612.39","13,833.07","769,021.02","-267,408.64","61,421.00","58,518.00",Charged Off,05/07/2023,??????,???????,?????,35150,28.6,27.8,27.3,21.4,19,26,32,23,29.1,23.7,34.2,23.2,145.9,135.2,192,58.9,158.7,95.9,102.7,118.7,166.2,84.6,126.1,190.6,,,
303,3.5E+12,1530,73,Female,Primary School,Married,18,55,rice,27,375.63,10.14,"6,105.14",N,"61,918.04","8,405.17","85,244.90","-23,326.86","119,687.00","51,897.00",Late (31-120 days),04/11/2023,???????,??????????,?????,35000,26.2,19,26.7,22.8,31.7,15.6,30.1,30.2,26.4,24.4,33.5,18.5,105.3,87,176.8,171.6,123.3,154.1,94.1,175.3,195.2,132.5,163.4,183.1,,,
304,3.5E+12,566,42,Male,Master Degree,Married,30,12,rice,147,375.63,55.22,"9,952.41",S2,"549,545.57","14,000.00","773,042.47","-223,496.90","108,660.00","49,289.00",Charged Off,04/05/2023,???????,?????????,?????,35130,29.2,25.7,22.3,32,19.6,30.1,24.6,16.1,30.9,19.2,34.4,28.4,70.5,139.5,107.4,144.2,197,53.3,188.7,119.8,70.2,111.5,83.6,181.2,,,
305,3.5E+12,10009,53,Male,Secondary School,Divorced,22,31,rice,92,375.63,34.56,"10,542.43",S2,"364,322.96","7,728.80","267,090.12","97,232.84","97,019.00","58,656.00",Fully Paid,16/01/2023,???????,????????,?????,35120,28.3,18.3,34.1,28.6,26.1,32.2,27.2,26.8,23.1,29.8,26.4,23.3,173.3,67.6,53.7,185.7,113.4,160.1,102.7,59.8,129.4,194.4,81.8,118.4,,,
306,9.5E+12,10539,43,Male,Primary School,Married,38,5,palm oil,34,"1,667.00",56.68,"6,778.23",S2,"384,176.58","3,226.00","182,843.23","201,333.35","52,608.00","99,368.00",Fully Paid,03/05/2024,??????,?????,????,95140,17.5,19.8,29,28.8,29.9,16.4,15.4,15.5,26.5,18.9,28.5,22.5,117.8,188.3,93.7,94.7,169.1,85.1,166,54.3,142.7,60.3,57.6,58.7,,,
307,9.5E+12,25090,65,Male,Primary School,Married,21,44,rice,57,344.65,19.65,"9,699.24",N,"190,541.68","7,828.33","153,787.65","36,754.03","104,588.00","149,990.00",Fully Paid,25/06/2023,???????,?????,????,95140,30.3,28.5,23.6,16.7,30.6,24.2,19,34.1,20.2,15.2,17.1,28.7,78.5,196.4,174.7,162.3,99,178.7,147.8,84,69.8,132.9,152.6,168.4,,,
308,4.5E+12,696,55,Male,Master Degree,Married,26,29,rice,142.01,355.17,50.44,"8,807.33",S2,"444,230.34","6,780.90","342,020.01","102,210.33","319,261.00","59,641.00",Fully Paid,23/02/2023,??????????,??????????,????????,45150,19.7,26.8,29.2,26.1,27.9,32.6,18.5,17.6,18.3,30.6,28.7,16,119.9,183,155.7,153.3,135.2,97.3,167.5,71.8,110.8,133.6,96,166,,,
309,4.5E+12,689,44,Male,Secondary School,Divorced,20,24,rice,100.59,355.17,35.73,"10,500.68",S3,"375,156.26","8,390.28","299,758.13","75,398.13","187,396.00","111,689.00",Fully Paid,24/05/2023,???????,??????????????,????????,45180,25.2,28,27.3,24.8,31.8,29.4,32.3,26.3,20.6,33.8,28.6,20.7,86.7,142.8,112.8,56.4,150.2,125.1,141.5,154.6,185.4,138.2,127.3,102.9,,,
310,4.5E+12,690,35,Male,Primary School,Married,24,11,rice,47.37,355.17,16.83,"4,623.24",S3,"77,789.21","11,854.57","199,461.54","-121,672.33","369,604.00","66,283.00",Charged Off,29/08/2023,???????,????????,????????,45170,33,20.8,23.8,33.2,25.1,30.5,22.4,24.2,24.5,30.7,20.9,21.7,73.8,70,50.8,127.2,176.1,60.8,167.6,184.3,169.7,193.5,154.3,123.2,,,
311,4.5E+12,14409,54,Male,Secondary School,Married,27,27,rice,54.85,355.17,19.48,"10,588.64",N,"206,275.50","7,242.43","141,088.57","65,186.93","411,268.00","73,726.00",Fully Paid,16/06/2023,???????,?????????,????????,45160,15.2,21.5,26,26.8,21.5,33.6,17.1,16,17.3,22.3,18.3,20.6,66.6,197.1,51.7,132,124.6,63.4,111.7,87.5,190.2,69.2,93.1,194.7,,,
312,4.5E+12,7602,59,Male,Bachelor Degree,Married,28,31,rice,63.7,355.17,22.62,"10,081.57",S3,"228,082.06","7,636.44","172,764.32","55,317.73","257,672.00","96,657.00",Fully Paid,21/01/2023,??????,???????,????????,45120,26.4,18.9,27,17.7,18.6,24.7,19.4,26.6,22.7,25.2,26.4,29.4,148.4,180.8,126.7,101,108.8,113.2,162.1,193.8,175.5,91.5,70.4,153.5,,,
313,4.5E+12,14408,42,Male,Primary School,Married,20,22,rice,123,355.17,43.69,"9,732.84",N,"425,191.30","6,766.96","295,622.98","129,568.32","375,403.00","66,036.00",Current,10/01/2023,?????????,????????,????????,45170,26.4,25.6,27.7,26.3,15.5,30.8,30.2,34.7,32.2,24.9,19.5,22.7,126.7,189.9,149.1,134.2,173.3,118,92,199.2,54.6,114.8,167.1,104.1,,,
314,4.5E+12,691,60,Male,Bachelor Degree,Divorced,29,31,rice,33,355.17,11.72,"7,672.04",S2,"89,921.65","11,481.23","134,568.07","-44,646.41","187,992.00","111,350.00",Fully Paid,02/08/2023,??????,?????????,????????,45190,31.1,34.4,27.7,16.7,25.1,33.2,28.9,26.6,26.3,25.8,18.7,31.5,83.6,108.8,72.9,175.5,132.2,115.1,64.7,100.1,162.2,192.6,183,179.1,,,
315,4.5E+12,1224,36,Male,Primary School,Married,19,17,rice,38,355.17,13.5,"4,743.86",S3,"64,025.82","10,701.50","144,433.51","-80,407.68","401,279.00","57,930.00",Late (31-120 days),06/04/2023,?????????,????????,????????,45230,33,17.7,27.9,27.9,23,26.4,31,15.3,24.5,20.4,18.8,26.5,64.7,86.3,199.4,91.7,152.3,91.8,125.2,74,197.5,63.7,117.2,186,,,
316,4.5E+12,692,75,Male,Primary School,Divorced,25,50,rice,146,355.17,51.86,"8,862.60",N,"459,572.14","10,171.87","527,464.66","-67,892.52","177,287.00","79,587.00",Charged Off,22/05/2023,??????,??????,????????,45140,28.9,25.6,21.1,22.9,16.5,33.3,33.8,31.8,32.8,18.4,32.8,31.2,179.3,87.6,65,132,170.9,50.8,188.5,170.9,139.3,90.8,157.4,130.7,,,
317,4.5E+12,700,68,Male,Bachelor Degree,Married,39,29,rice,89,355.17,31.61,"7,855.95",S2,"248,329.50","7,563.35","239,080.24","9,249.26","238,329.00","84,985.00",Fully Paid,05/09/2023,????????,????????,????????,45230,22.2,21.2,32.3,31.3,31.4,23.3,32.8,29.7,22,22,19.1,27.5,195.9,122.5,180.1,94,150.7,77.9,142.8,56.8,60.9,102,75.6,121.4,,,
318,4.5E+12,701,37,Female,Secondary School,Divorced,25,12,rice,46,355.17,16.34,"9,402.06",S2,"153,610.33","8,739.51","142,785.68","10,824.65","289,958.00","107,841.00",Fully Paid,15/08/2023,???????,???????,????????,45240,20.6,27.3,26.9,30.6,23.1,31.2,32.9,15.5,23.2,17.1,22.6,22.2,194.1,56,94.1,195.2,113.4,197,81.3,60,59.3,178,97.2,129.9,,,
319,4.5E+12,697,73,Male,Primary School,Divorced,33,40,rice,110,355.17,39.07,"9,588.01",S3,"374,594.02","8,174.47","319,368.32","55,225.70","408,454.00","89,201.00",Fully Paid,15/07/2023,???????,?????????????,????????,45000,27.7,19.1,22.8,35,22.5,30.6,23.6,30.1,20.1,29.4,16.9,22.8,186,146,115.3,83.9,68.7,180.1,152.4,94.6,97.2,165,144.8,85.7,,,
320,4.5E+12,698,48,Male,Secondary School,Married,20,28,rice,81,355.17,28.77,"8,987.89",S2,"258,572.51","7,956.49","228,900.24","29,672.27","346,021.00","96,469.00",Fully Paid,26/01/2023,???????,?????????,????????,45220,27.6,33.5,21.4,21,28.5,29.4,30.8,29.4,17.7,26.6,15.7,31.1,166.1,111.2,169.3,52.4,137,90,165.3,57.1,107.1,95.7,72.2,63.8,,,
321,4.5E+12,686,66,Female,Primary School,Married,24,42,rice,95,355.17,33.74,"8,699.21",N,"293,523.42","9,012.31","304,087.99","-10,564.57","360,234.00","56,400.00",Fully Paid,24/08/2023,?????????,?????????,????????,45260,15.5,23.8,17.3,18.5,23.9,23.2,34.4,16.9,26.4,15.8,34,15.6,100,106.6,151.6,98.9,184.6,194.6,98.1,199.4,50.6,180.9,193.4,108,,,
322,4.5E+12,693,38,Male,Primary School,Married,25,13,rice,80,355.17,28.41,"9,821.11",S2,"279,055.27","6,690.98","190,116.12","88,939.16","279,577.00","63,943.00",Fully Paid,22/01/2023,?????,??????????,????????,45130,29.9,23.6,27.2,18.7,22.4,24.4,20.3,25.7,33.4,34.1,30.2,18.5,62.2,171.4,190.7,125.4,112.8,105.2,133.9,153.7,176.4,59.4,69.2,167.6,,,
